comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugy4zXkZCWcfl0ZiSPN4AaABAg,,QcW2Q41IpZI,False,@arbenoslo9382,2026-05-24T10:25:52Z,2026-05-24T10:25:52Z,0,1500 euro al mese😢,,0,ilmessaggero,author_5615,0
UgxOwK4y99gjXsk5XdV4AaABAg,,QcW2Q41IpZI,False,@angeloceragioli6123,2026-05-24T10:27:17Z,2026-05-24T10:27:17Z,4,Grande❤,,0,ilmessaggero,author_5616,0
Ugxln6_Z3TJ145QrL9p4AaABAg,,QcW2Q41IpZI,False,@BajramBasha-x3v,2026-05-24T10:31:29Z,2026-05-24T10:31:29Z,0,Sei bella,,0,ilmessaggero,author_5617,1
Ugz0eTEQBXnJY4qI0dl4AaABAg,,QcW2Q41IpZI,False,@VincenzoOrtolina,2026-05-24T10:31:45Z,2026-05-24T10:31:45Z,4,Complimenti!,,0,ilmessaggero,author_5618,0
UgxOhFy6ZajRSl0JftN4AaABAg,,QcW2Q41IpZI,False,@giovannabonvicini2871,2026-05-24T10:39:24Z,2026-05-24T10:39:24Z,3,"Super, spero che lo stipendio sia adeguato❤",,0,ilmessaggero,author_5619,0
Ugyfjny_6IdFU9VrO554AaABAg,,QcW2Q41IpZI,False,@tizianacattai1954,2026-05-24T10:44:46Z,2026-05-24T10:44:46Z,1,Capirai...,,0,ilmessaggero,author_5620,0
UgyUHZp49Ca10GzOr_F4AaABAg,,QcW2Q41IpZI,False,@ilirm-5b,2026-05-24T10:47:02Z,2026-05-24T10:47:02Z,0,Mai e poi mai con una società come Ryanair...,,0,ilmessaggero,author_5621,1
Ugw3SuYJv7nOg19qrVh4AaABAg,,QcW2Q41IpZI,False,@Prima_Fee_TB,2026-05-24T10:49:07Z,2026-05-24T10:49:07Z,0,Grazie a Ryanair il turismo ha portato soltanto spazzatura. Pagano 30 euro in hotel e pretendono di tutto.  Zero rispetto.,,0,ilmessaggero,author_2830,1
Ugy4zXkZCWcfl0ZiSPN4AaABAg.AXBSjdpMYxBAXBVuS8_qOX,Ugy4zXkZCWcfl0ZiSPN4AaABAg,QcW2Q41IpZI,True,@starman633,2026-05-24T10:53:34Z,2026-05-24T10:53:34Z,1,"Per i primi due anni perché glielo scalano dal type rating, poi si arriva ben oltre i 3.500 euro fino a 10.000 per i comandanti.",Ugy4zXkZCWcfl0ZiSPN4AaABAg,1,ilmessaggero,author_5622,0
UgwG5GXrJhustttQ2tF4AaABAg,,QcW2Q41IpZI,False,@MassimoStagnaro,2026-05-24T11:05:08Z,2026-05-24T11:05:08Z,4,Braviasima❤,,0,ilmessaggero,author_5623,0
UgyCH_fbGlVq0TxOJoB4AaABAg,,QcW2Q41IpZI,False,@giuseppepappalardo6564,2026-05-24T11:15:52Z,2026-05-24T11:15:52Z,3,"Complimenti, io mi sono trovato sempre bene con Ryanair",,0,ilmessaggero,author_5624,0
UgzvzXKYWSJr9vyVECB4AaABAg,,QcW2Q41IpZI,False,@DanielD95-j,2026-05-24T11:22:09Z,2026-05-24T11:22:09Z,4,Poveri quelli a bordo,,0,ilmessaggero,author_5625,1
Ugxt5QlqlgQ_zYm13iF4AaABAg,,QcW2Q41IpZI,False,@vecna8747,2026-05-24T11:24:53Z,2026-05-24T11:24:53Z,0,E anche un bel figone,,0,ilmessaggero,author_5626,1
UgxkbNYjqkDdlxGBVTh4AaABAg,,QcW2Q41IpZI,False,@AlessioUmbertoTutolo,2026-05-24T11:27:50Z,2026-05-24T11:27:50Z,12,Bravissima. Un ringraziamento speciale anche ai genitori che le hanno dato il meglio❤,,0,ilmessaggero,author_5627,0
UgwX8fQbo_lNg851NrZ4AaABAg,,QcW2Q41IpZI,False,@emanuele19i9,2026-05-24T11:28:51Z,2026-05-24T11:28:51Z,0,E sti cazzi😂,,0,ilmessaggero,author_5628,1
UgxOhFy6ZajRSl0JftN4AaABAg.AXBUHnaro1hAXBZyovF56N,UgxOhFy6ZajRSl0JftN4AaABAg,QcW2Q41IpZI,True,@emanuele19i9,2026-05-24T11:29:06Z,2026-05-24T11:29:06Z,0,Questi sono i commenti di un coione😂,UgxOhFy6ZajRSl0JftN4AaABAg,1,ilmessaggero,author_5628,1
UgzWKsIxpXcVYPr2CHR4AaABAg,,QcW2Q41IpZI,False,@auroraviglianti3380,2026-05-24T11:39:32Z,2026-05-24T11:39:32Z,0,Auguri ‼️ 👍,,0,ilmessaggero,author_300,0
UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXBb2mmZ0cl,UgzvzXKYWSJr9vyVECB4AaABAg,QcW2Q41IpZI,True,@innominata77bs,2026-05-24T11:47:16Z,2026-05-24T11:47:16Z,0,Perché?,UgzvzXKYWSJr9vyVECB4AaABAg,1,ilmessaggero,author_5168,0
UgxFMeXL7g8VI5C-LFR4AaABAg,,QcW2Q41IpZI,False,@francescafal9671,2026-05-24T11:48:48Z,2026-05-24T11:48:48Z,0,Brava e bella❤ auguri tesoro😘,,0,ilmessaggero,author_4737,0
UgwGZlrc5oJk82UTFuR4AaABAg,,QcW2Q41IpZI,False,@Tuono1234,2026-05-24T12:10:57Z,2026-05-24T12:10:57Z,0,Sti cazzi,,0,ilmessaggero,author_5629,1
UgwMsQHfFlQdu6XwPbh4AaABAg,,QcW2Q41IpZI,False,@Manuelz3-20,2026-05-24T12:17:16Z,2026-05-24T12:17:16Z,0,"Bello, pilota e stipendio 2500€",,0,ilmessaggero,author_1613,1
UgxFNIyfj49kea34Ttt4AaABAg,,QcW2Q41IpZI,False,@Maria-x3u6l,2026-05-24T12:22:25Z,2026-05-24T12:22:25Z,1,Bravissima❤😊,,0,ilmessaggero,author_5630,0
UgzfzENOBGTt7b-wx814AaABAg,,QcW2Q41IpZI,False,@lucaguerini9709,2026-05-24T12:35:03Z,2026-05-24T12:35:03Z,0,Sempre notizie importanti 👍,,0,ilmessaggero,author_5554,0
UgyHmZ4Ul7RQQCZ6gjR4AaABAg,,QcW2Q41IpZI,False,@mariaconcettapiazza2060,2026-05-24T12:35:44Z,2026-05-24T12:35:44Z,3,Bravissima  . Onore. Lei il suo sogno si evverato .. le auguro  ogni bene . ❤❤❤❤❤😊😊😊🌹🌹,,0,ilmessaggero,author_5631,0
UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXBh3764MPm,UgzvzXKYWSJr9vyVECB4AaABAg,QcW2Q41IpZI,True,@vitopari-sv4ff,2026-05-24T12:39:44Z,2026-05-24T12:39:44Z,0,​@innominata77bse già siete pericolose con le automobili!!!!,UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXBb2mmZ0cl,2,ilmessaggero,author_5632,1
Ugyc9gzCuzlsTLb2Hod4AaABAg,,QcW2Q41IpZI,False,@antoniovano7980,2026-05-24T13:35:15Z,2026-05-24T13:35:15Z,0,Dov'è reatina. In Liguria,,0,ilmessaggero,author_5633,0
UgzTVgyrQRMhSf7HmG54AaABAg,,QcW2Q41IpZI,False,@giovanniverga3194,2026-05-24T13:35:24Z,2026-05-24T13:35:24Z,3,Bene vado in treno 😂,,0,ilmessaggero,author_2782,0
UgzwoeDlps3PjlcPSVh4AaABAg,,QcW2Q41IpZI,False,@massimilianomoneta8779,2026-05-24T14:06:29Z,2026-05-24T14:06:29Z,0,❤❤❤❤❤❤❤,,0,ilmessaggero,author_5634,0
UgxKTTKSuUkMSStasbB4AaABAg,,QcW2Q41IpZI,False,@Claudio-o4m,2026-05-24T14:10:51Z,2026-05-24T14:10:51Z,6,Andrò con il treno,,0,ilmessaggero,author_5635,0
UgwY8cw3iTld6ob2JYt4AaABAg,,QcW2Q41IpZI,False,@vitoceravolo9863,2026-05-24T14:12:49Z,2026-05-24T14:12:49Z,0,Non capisco dove sia la sensazionalità della notizia. Ormai le donne hanno possibilità di lavorare ed emergere ovunque e quindi penso sia una cosa.scontata. detta così sembra che le donne non abbiano possibilità di farcela e che questa sia una eccezione,,0,ilmessaggero,author_5636,1
UgxDpR7CBIDGV6s-kKp4AaABAg,,QcW2Q41IpZI,False,@DanilaPrincivalli,2026-05-24T14:13:38Z,2026-05-24T14:13:38Z,0,Congratulazioni!,,0,ilmessaggero,author_5637,0
UgwhBTmMj1t4X9GLDq14AaABAg,,QcW2Q41IpZI,False,@Andrea-d6f1g,2026-05-24T14:18:55Z,2026-05-24T14:18:55Z,1,Complimenti ✈,,0,ilmessaggero,author_5638,0
UgzIunA2orzxIqByPhF4AaABAg,,QcW2Q41IpZI,False,@cristianuconstantino3842,2026-05-24T14:23:13Z,2026-05-24T14:23:13Z,0,👏👏👏🙏🤗😚😚🌹 🥂,,0,ilmessaggero,author_5639,0
UgwmIuBJ1fROWwzpxbV4AaABAg,,QcW2Q41IpZI,False,@micheleida3747,2026-05-24T14:27:03Z,2026-05-24T14:27:03Z,0,Brava,,0,ilmessaggero,author_5640,0
UgwG0nMzv9goRu9OD9R4AaABAg,,QcW2Q41IpZI,False,@Onorane666,2026-05-24T14:33:09Z,2026-05-24T14:33:09Z,0,Bellw❤,,0,ilmessaggero,author_5641,0
UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXByL99iv7y,UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXBb2mmZ0cl,QcW2Q41IpZI,True,@DanielD95-j,2026-05-24T15:10:45Z,2026-05-24T15:10:45Z,0,​@innominata77bsDonna al volante pericolo costante 😂,UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXBb2mmZ0cl,2,ilmessaggero,author_5625,1
UgzJpeESUZaIlQNTouN4AaABAg,,QcW2Q41IpZI,False,@sandromauro7273,2026-05-24T15:20:32Z,2026-05-24T15:20:32Z,0,Obbiettivo raggiunto ❤ grande 🎉🎉🎉😊,,0,ilmessaggero,author_5642,0
UgwsoxhwN2z2nCsxufp4AaABAg,,QcW2Q41IpZI,False,@zigzag2510,2026-05-24T15:30:38Z,2026-05-24T15:30:38Z,0,Shana wana! 😅❤❤❤,,0,ilmessaggero,author_5643,0
UgzhjRQtreNR97IzVW14AaABAg,,QcW2Q41IpZI,False,@AntoniaOrgantini-x8d,2026-05-24T15:35:15Z,2026-05-24T15:35:15Z,1,"Brava
È un
Impegno
Importante 🎉🎉🎉",,0,ilmessaggero,author_5644,0
UgyyU-65NLkmO46pLw94AaABAg,,QcW2Q41IpZI,False,@HW_Schule-p1g,2026-05-24T16:18:01Z,2026-05-24T16:18:01Z,0,Bravissima grande,,0,ilmessaggero,author_5645,0
UgzvzXKYWSJr9vyVECB4AaABAg.AXBZAs1Yz5eAXC7pEyFc8Q,UgzvzXKYWSJr9vyVECB4AaABAg,QcW2Q41IpZI,True,@vitopari-sv4ff,2026-05-24T16:42:22Z,2026-05-24T16:42:22Z,0,​@DanielD95-j appunto!! Pensala alla cloche!!!,UgzvzXKYWSJr9vyVECB4AaABAg,1,ilmessaggero,author_5632,1
UgzocXrIyRKqDcdP-TJ4AaABAg,,QcW2Q41IpZI,False,@seaecologia,2026-05-24T17:18:35Z,2026-05-24T17:18:35Z,0,Tu sei come la Ursula,,0,ilmessaggero,author_5646,1
Ugyh108iT8LLSJyF8r94AaABAg,,QcW2Q41IpZI,False,@federico4556,2026-05-24T17:29:30Z,2026-05-24T17:29:30Z,0,Ma con il parcheggio come se la cava?,,0,ilmessaggero,author_5647,1
UgyAMpz0zXS387vH6b94AaABAg,,QcW2Q41IpZI,False,@giuseppefrattini6232,2026-05-24T17:32:17Z,2026-05-24T17:32:17Z,1,"Complimenti, bravissima. Buona vita lavorativa 👏👏👏👍👍❤",,0,ilmessaggero,author_5648,0
UgwV15qVqIMONmjZyDx4AaABAg,,QcW2Q41IpZI,False,@papa440,2026-05-24T18:25:20Z,2026-05-24T18:25:20Z,0,Ecco un altro STRONZA che cavalca la questione politica. “La prima DONNA” ma vai affannculo.,,0,ilmessaggero,author_3826,1
Ugy4zXkZCWcfl0ZiSPN4AaABAg.AXBSjdpMYxBAXCKAlR-s4p,Ugy4zXkZCWcfl0ZiSPN4AaABAg,QcW2Q41IpZI,True,@MrOmar7006,2026-05-24T18:30:18Z,2026-05-24T18:30:18Z,0,@starman633me lo auguro,Ugy4zXkZCWcfl0ZiSPN4AaABAg.AXBSjdpMYxBAXBVuS8_qOX,2,ilmessaggero,author_5649,0
UgyospqjYmvGERgswZ94AaABAg,,QcW2Q41IpZI,False,@Riccardo-xm9ep,2026-05-24T18:42:58Z,2026-05-24T18:42:58Z,1,Che vuol dire reatina,,0,ilmessaggero,author_5650,0
UgxkY3rz18q0q6dMO9Z4AaABAg,,QcW2Q41IpZI,False,@Ximihysi2,2026-05-24T18:48:36Z,2026-05-24T18:48:36Z,2,Congratulazioni Bravissimaaaaaaa 😊,,0,ilmessaggero,author_5651,0
UgxUY-kjtdXQ9IHYrZt4AaABAg,,QcW2Q41IpZI,False,@GiovanniLoFaro-z6w,2026-05-24T19:15:16Z,2026-05-24T19:15:16Z,3,Condivido personalmente e pienamente il Post raffigutante quest' Immagine Iconica,,0,ilmessaggero,author_5652,0
UgwblmrFLRflNBh-eYF4AaABAg,,QcW2Q41IpZI,False,@giuseppe868,2026-05-24T19:50:53Z,2026-05-24T19:50:53Z,3,Bravissima ti faccio i miei complimenti mentre prendo un treno😂,,0,ilmessaggero,author_5653,0
